Threshold,BiMo-0.05,BiMo-0.1,BiMo-0.15,BiMo-0.2,BiMo-0.25,BiMo-0.3,BiMo-0.35,BiMo-0.4,BiMo-0.45,BiMo-0.5,BiMo-0.55,BiMo-0.6,BiMo-0.65,BiMo-0.7,BiMo-0.75,BiMo-0.8,BiMo-0.9,BiMo-0.95,BiMo-1.0,BiMo-0.85
top-30,0.350877196,0.350877196,0.368421048,0.368421048,0.368421048,0.368421048,0.368421048,0.368421048,0.368421048,0.368421048,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.350877196,0.122807018,0.350877196
top-1,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149
top-2,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.142857149,0.285714298
top-3,0.285714298,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.285714298,0.285714298,0.285714298,0.285714298,0.142857149,0.285714298
top-4,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.571428597,0.571428597,0.571428597,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.142857149,0.428571433
top-5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.428571433,0.428571433,0.285714298,0.428571433
top-6,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.428571433,0.428571433
top-7,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.428571433,0.571428597
top-8,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.714285731,0.571428597,0.571428597
top-9,0.714285731,0.714285731,0.714285731,0.714285731,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.714285731,0.571428597,0.571428597
top-10,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.571428597,0.714285731,0.714285731,0.571428597
top-11,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731
top-12,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731
top-13,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.714285731,0.714285731,0.714285731
top-14,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.714285731,0.714285731
top-15,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.714285731,0.714285731
top-16,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.714285731
top-17,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.714285731
top-18,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866
top-19,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-20,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-21,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-22,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-23,0.857142866,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-24,0.857142866,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-25,0.857142866,0.857142866,0.857142866,0.857142866,0.714285731,0.857142866,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-26,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.714285731,0.714285731,0.714285731,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-27,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-28,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-29,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,1,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-30,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,1,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866,0.857142866
top-1,0.055555556,0.055555556,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top-2,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top-3,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0,0,0,0,0,0,0,0
top-4,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0,0
top-5,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0,0.055555556
top-6,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556
top-7,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556
top-8,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.055555556,0.055555556
top-9,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.055555556,0.111111112
top-10,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-11,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-12,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-13,0.222222224,0.222222224,0.222222224,0.222222224,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-14,0.277777791,0.277777791,0.222222224,0.222222224,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-15,0.277777791,0.277777791,0.222222224,0.222222224,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.111111112,0.111111112
top-16,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.111111112,0.166666672
top-17,0.277777791,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.166666672,0.222222224,0.222222224,0.111111112,0.166666672
top-18,0.277777791,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.166666672,0.166666672,0.166666672,0.166666672,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.166666672,0.166666672
top-19,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.166666672
top-20,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.222222224,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224
top-21,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224
top-22,0.277777791,0.277777791,0.277777791,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224
top-23,0.277777791,0.277777791,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224
top-24,0.277777791,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224
top-25,0.277777791,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224
top-26,0.333333343,0.333333343,0.333333343,0.333333343,0.388888896,0.333333343,0.333333343,0.333333343,0.388888896,0.388888896,0.388888896,0.333333343,0.333333343,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224
top-27,0.333333343,0.333333343,0.333333343,0.388888896,0.388888896,0.333333343,0.333333343,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.333333343,0.333333343,0.277777791,0.277777791,0.222222224,0.222222224,0.222222224,0.222222224
top-28,0.333333343,0.333333343,0.333333343,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.333333343,0.333333343,0.277777791,0.277777791,0.277777791,0.277777791,0.222222224,0.222222224
top-29,0.333333343,0.333333343,0.333333343,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.333333343,0.333333343,0.333333343,0.277777791,0.222222224,0.222222224
top-30,0.333333343,0.333333343,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.388888896,0.333333343,0.277777791,0.277777791,0.222222224
top-1,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0,0.111111112
top-2,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.111111112,0,0.111111112
top-3,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.222222224,0.222222224,0.222222224,0.222222224,0.111111112,0.111111112,0.222222224
top-4,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.222222224,0.222222224,0.111111112,0.111111112,0.222222224
top-5,0.444444448,0.555555582,0.555555582,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.222222224,0.222222224,0.111111112,0.222222224
top-6,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.222222224,0.222222224,0.111111112,0.222222224
top-7,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.444444448,0.444444448,0.444444448,0.333333343,0.222222224,0.222222224,0.222222224
top-8,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.555555582,0.444444448,0.333333343,0.222222224,0.222222224,0.222222224
top-9,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.666666687,0.555555582,0.555555582,0.555555582,0.555555582,0.333333343,0.222222224,0.222222224,0.222222224
top-10,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.444444448,0.222222224,0.222222224,0.222222224
top-11,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.444444448,0.333333343,0.222222224,0.333333343
top-12,0.666666687,0.666666687,0.666666687,0.777777791,0.777777791,0.666666687,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.444444448,0.444444448,0.222222224,0.444444448
top-13,0.666666687,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582,0.555555582,0.555555582,0.333333343,0.555555582
top-14,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.666666687,0.666666687,0.444444448,0.555555582
top-15,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.666666687,0.555555582,0.555555582
top-16,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.555555582
top-17,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.555555582
top-18,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687
top-19,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687
top-20,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687
top-21,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687,0.666666687
top-22,0.888888896,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791,0.666666687,0.666666687,0.666666687
top-23,0.888888896,0.777777791,0.777777791,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791,0.666666687,0.777777791
top-24,0.888888896,0.888888896,0.777777791,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791,0.666666687,0.777777791
top-25,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
top-26,0.888888896,0.888888896,1,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791,0.777777791,0.777777791
top-27,0.888888896,1,1,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.777777791
top-28,0.888888896,1,1,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.888888896
top-29,1,1,1,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.777777791,0.888888896
top-30,1,1,1,1,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.888888896,0.777777791,0.888888896
top-1,0,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575
top-2,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575
top-3,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575
top-4,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575
top-5,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.142857149,0.071428575
top-6,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.142857149,0.071428575
top-7,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.142857149,0.142857149,0.071428575
top-8,0.071428575,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.071428575,0.071428575,0.071428575,0.071428575,0.071428575,0.142857149,0.214285716,0.071428575
top-9,0.142857149,0.142857149,0.142857149,0.142857149,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.142857149,0.142857149,0.142857149,0.071428575,0.142857149,0.142857149,0.142857149,0.142857149,0.214285716,0.214285716,0.142857149
top-10,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.142857149,0.142857149,0.142857149,0.142857149,0.142857149,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716
top-11,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716,0.285714298,0.214285716,0.285714298,0.214285716,0.214285716,0.214285716,0.214285716,0.142857149,0.214285716,0.214285716,0.214285716,0.214285716,0.214285716
top-12,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.214285716,0.214285716,0.214285716,0.285714298,0.285714298,0.285714298,0.214285716,0.285714298
top-13,0.285714298,0.285714298,0.285714298,0.285714298,0.357142866,0.357142866,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.285714298,0.214285716,0.285714298,0.285714298,0.357142866,0.357142866,0.357142866,0.214285716,0.357142866
top-14,0.285714298,0.285714298,0.285714298,0.285714298,0.357142866,0.357142866,0.357142866,0.357142866,0.285714298,0.285714298,0.285714298,0.357142866,0.285714298,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.214285716,0.357142866
top-15,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.214285716,0.357142866
top-16,0.357142866,0.357142866,0.357142866,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.285714298,0.357142866
top-17,0.357142866,0.357142866,0.428571433,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.428571433,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866
top-18,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866,0.357142866,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866
top-19,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866
top-20,0.5,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.357142866,0.357142866
top-21,0.571428597,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866
top-22,0.571428597,0.5,0.5,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866
